,harga,longitude,latitude,kecamatan,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi,jumlah_lantai,garasi,carport,kode_pos,taman,pagar,keamanan 24 jam,lat_long,jarak_simpanglima,jarak_bandara,jarak_stasiun
1607,575000000,110.4528429,-6.9987108,"Gayamsari, Semarang",100,90.0,2,1,1,0,0,50198,no,no,no,"-6.9987108,110.4528429",3.438582903058567,8.489302504145536,5.087438481430093
1608,575000000,110.36603,-7.08624,"Gunung Pati, Semarang",132,80.0,3,2,2,0,2,50229,no,no,no,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1609,575000000,110.36603,-7.08624,"Gunung Pati, Semarang",123,90.0,3,2,1,2,2,50229,no,no,no,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1610,575000000,110.36603,-7.08624,"Gunung Pati, Semarang",132,80.0,3,2,2,2,0,50229,no,no,no,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1611,575000000,110.38732673958,-7.0627504144042,"Gunung Pati, Semarang",132,80.0,3,2,2,2,1,50229,no,no,no,"-7.0627504144042,110.38732673958",8.9381613733148,9.295611007320595,10.40053616221573
1612,575000000,110.38860062122,-7.0614625365427,"Gunung Pati, Semarang",132,80.0,3,2,2,2,2,50229,no,no,no,"-7.0614625365427,110.38860062122",8.748566988497435,9.169951579153587,10.22365368796387
1613,575000000,110.36603,-7.08624,"Gunung Pati, Semarang",135,55.0,3,1,1,0,1,50229,yes,no,yes,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1614,575000000,110.3025123,-7.003455199999999,"Ngaliyan, Semarang",120,48.0,2,1,1,0,0,50185,no,no,no,"-7.003455199999999,110.3025123",13.38541884724548,8.82127512397856,12.86238949532651
1615,575000000,110.30158,-7.00234,"Ngaliyan, Semarang",120,48.0,2,1,1,0,0,50185,no,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1616,575000000,110.3189662,-6.990170200000001,"Ngaliyan, Semarang",122,36.0,2,1,1,0,0,50185,yes,no,no,"-6.990170200000001,110.3189662",11.48663871468196,6.695687178926669,10.76241961782698
1617,575000000,110.3025123,-7.003455199999999,"Ngaliyan, Semarang",123,45.0,2,1,1,0,0,50185,no,no,no,"-7.003455199999999,110.3025123",13.38541884724548,8.82127512397856,12.86238949532651
1618,575000000,110.47585,-7.0089,"Pedurungan, Semarang",108,45.0,3,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1619,575000000,110.47585,-7.0089,"Pedurungan, Semarang",80,45.0,2,1,1,0,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1620,575000000,110.47585,-7.0089,"Pedurungan, Semarang",108,45.0,0,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1621,575000000,110.47585,-7.0089,"Pedurungan, Semarang",96,45.0,2,1,1,0,1,50193,yes,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1622,575000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,3,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1623,575000000,110.47057141266,-6.9962918140871,"Pedurungan, Semarang",117,80.0,2,1,1,0,1,50196,no,no,no,"-6.9962918140871,110.47057141266",5.308648119530774,10.34329787470346,6.687904828995424
1624,575000000,110.47585,-7.0089,"Pedurungan, Semarang",101,72.0,2,2,1,0,1,50193,yes,yes,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1625,575000000,110.47585,-7.0089,"Pedurungan, Semarang",96,45.0,2,1,1,0,1,50193,yes,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1626,575000000,110.47585,-7.0089,"Pedurungan, Semarang",96,45.0,0,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1627,575000000,110.47585,-7.0089,"Pedurungan, Semarang",108,45.0,2,1,1,0,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1628,575000000,110.47585,-7.0089,"Pedurungan, Semarang",90,70.0,2,2,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1629,575000000,110.47585,-7.0089,"Pedurungan, Semarang",96,45.0,2,0,1,0,1,50193,yes,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1630,575000000,110.47585,-7.0089,"Pedurungan, Semarang",160,120.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1631,575000000,110.4757291,-7.008913300000001,"Pedurungan, Semarang",104,70.0,3,1,1,0,0,50193,no,no,no,"-7.008913300000001,110.4757291",6.192318875793648,11.2309605475204,7.827965059818225
1632,575000000,110.4679176,-6.998720800000001,"Pedurungan, Semarang",106,45.0,2,1,1,1,0,50196,no,no,no,"-6.998720800000001,110.4679176",5.061164107774514,10.109211846085,6.532034168720413
1633,575000000,110.4758015,-7.009068099999999,"Pedurungan, Semarang",108,108.0,2,1,1,0,0,50193,no,no,no,"-7.009068099999999,110.4758015",6.205601009729426,11.24363287859621,7.843586077216873
1634,575000000,110.47585,-7.0089,"Pedurungan, Semarang",108,45.0,2,1,1,0,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1635,575000000,110.47585,-7.0089,"Pedurungan, Semarang",108,45.0,2,1,1,0,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1636,575000000,110.47585,-7.0089,"Pedurungan, Semarang",60,96.0,2,1,1,0,1,50193,yes,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1637,575000000,110.3852609,-6.979446900000001,"Semarang Barat, Semarang",120,45.0,2,1,1,0,0,50144,no,no,no,"-6.979446900000001,110.3852609",4.327021902978831,0.7422573409963604,3.345843249142772
1638,575000000,110.42781,-6.9958,"Semarang Selatan, Semarang",125,40.0,2,1,1,0,1,50241,no,no,no,"-6.9958,110.42781",0.8242231279549267,5.745976862427982,2.921728459222073
1639,575000000,110.41846,-6.97821,"Semarang Tengah, Semarang",80,40.0,2,1,1,0,2,50132,no,no,no,"-6.97821,110.41846",1.411702456932675,4.411302393737038,0.722166151206008
1640,575000000,110.41846,-6.97821,"Semarang Tengah, Semarang",87,87.0,2,2,1,0,0,50132,no,no,no,"-6.97821,110.41846",1.411702456932675,4.411302393737038,0.722166151206008
1641,575000000,110.41846,-6.97821,"Semarang Tengah, Semarang",108,45.0,2,1,1,0,1,50132,no,no,no,"-6.97821,110.41846",1.411702456932675,4.411302393737038,0.722166151206008
1642,575000000,110.43616,-6.98345,"Semarang Timur, Semarang",90,75.0,2,2,1,0,1,50125,no,no,no,"-6.98345,110.43616",1.641033943663481,6.383578825933538,2.637830349374146
1643,575000000,110.43616,-6.98345,"Semarang Timur, Semarang",96,90.0,3,1,1,0,1,50125,no,no,no,"-6.98345,110.43616",1.641033943663481,6.383578825933538,2.637830349374146
1644,575000000,110.43616,-6.98345,"Semarang Timur, Semarang",90,75.0,2,2,1,0,1,50125,no,no,no,"-6.98345,110.43616",1.641033943663481,6.383578825933538,2.637830349374146
1645,575000000,110.43616,-6.98345,"Semarang Timur, Semarang",108,45.0,0,1,1,0,1,50125,no,no,no,"-6.98345,110.43616",1.641033943663481,6.383578825933538,2.637830349374146
1646,575000000,110.46427,-7.06513,"Tembalang, Semarang",117,80.0,2,1,1,0,1,50277,no,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1647,575000000,110.46427,-7.06513,"Tembalang, Semarang",117,110.0,2,1,1,0,1,50277,no,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1648,575000000,110.46427,-7.06513,"Tembalang, Semarang",100,100.0,2,3,1,1,1,50277,no,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1649,576000000,110.31647162445,-7.0037882361203,"Ngaliyan, Semarang",120,36.0,2,1,1,0,1,50185,yes,no,yes,"-7.0037882361203,110.31647162445",11.85811202646183,7.380642868796643,11.39273925211786
1650,579000000,110.46427,-7.06513,"Tembalang, Semarang",72,55.0,2,2,2,0,2,50277,no,no,yes,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1651,580000000,110.36603,-7.08624,"Gunung Pati, Semarang",116,108.0,3,3,1,0,1,50229,no,no,no,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1652,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,0,1,1,1,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1653,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1654,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1655,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,0,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1656,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1657,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1658,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1659,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1660,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1661,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1662,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,1,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1663,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,1,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1664,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,0,1,1,1,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1665,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,1,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1666,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1667,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,1,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1668,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,1,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1669,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1670,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1671,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1672,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,0,1,1,1,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1673,580000000,110.47585,-7.0089,"Pedurungan, Semarang",120,50.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1674,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,1,2,1,1,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1675,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,1,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1676,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,1,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1677,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1678,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,1,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1679,580000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1680,580000000,110.38487,-6.97892,"Semarang Barat, Semarang",115,65.0,2,1,1,0,0,50144,no,no,no,"-6.97892,110.38487",4.384759125376058,0.6988443482035506,3.375834275428753
1681,580000000,110.43616,-6.98345,"Semarang Timur, Semarang",135,45.0,2,1,1,2,1,50125,no,no,no,"-6.98345,110.43616",1.641033943663481,6.383578825933538,2.637830349374146
1682,580000000,110.41763,-6.95449,"Semarang Utara, Semarang",120,100.0,2,1,1,0,0,50178,no,no,no,"-6.95449,110.41763",3.989156647148446,5.107790040579067,2.048920073909824
1683,581900000,110.47585,-7.0089,"Pedurungan, Semarang",72,45.0,2,1,1,0,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1684,585000000,110.36603,-7.08624,"Gunung Pati, Semarang",96,125.0,3,2,1,0,0,50229,yes,no,no,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1685,585000000,110.36603,-7.08624,"Gunung Pati, Semarang",150,80.0,3,2,1,1,1,50229,no,no,no,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1686,585000000,110.36603,-7.08624,"Gunung Pati, Semarang",150,80.0,3,2,1,0,1,50229,no,no,no,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1687,585000000,110.36603,-7.08624,"Gunung Pati, Semarang",120,45.0,2,1,2,1,1,50229,no,no,no,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1688,585000000,110.30158,-7.00234,"Ngaliyan, Semarang",130,127.0,3,2,2,0,1,50185,no,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1689,585000000,110.30158,-7.00234,"Ngaliyan, Semarang",130,127.0,3,2,1,0,1,50185,no,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1690,585000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,0,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1691,585000000,110.47585,-7.0089,"Pedurungan, Semarang",90,50.0,2,1,1,0,2,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1692,585000000,110.47585,-7.0089,"Pedurungan, Semarang",144,144.0,4,2,1,0,2,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1693,585000000,110.47585,-7.0089,"Pedurungan, Semarang",144,144.0,4,2,1,0,2,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1694,585000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,1,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1695,585000000,110.47585,-7.0089,"Pedurungan, Semarang",144,144.0,4,2,1,0,2,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1696,585000000,110.47585,-7.0089,"Pedurungan, Semarang",144,144.0,4,2,1,0,2,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1697,585000000,110.47585,-7.0089,"Pedurungan, Semarang",80,45.0,2,1,1,0,0,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1698,585000000,110.38487,-6.97892,"Semarang Barat, Semarang",128,50.0,2,1,1,0,1,50144,no,no,no,"-6.97892,110.38487",4.384759125376058,0.6988443482035506,3.375834275428753
1699,585000000,110.38487,-6.97892,"Semarang Barat, Semarang",129,50.0,2,1,1,0,0,50144,no,no,no,"-6.97892,110.38487",4.384759125376058,0.6988443482035506,3.375834275428753
1700,585000000,110.41846,-6.97821,"Semarang Tengah, Semarang",60,76.0,3,2,2,0,1,50132,no,no,no,"-6.97821,110.41846",1.411702456932675,4.411302393737038,0.722166151206008
1701,585000000,110.41763,-6.95449,"Semarang Utara, Semarang",60,80.0,0,0,1,0,0,50178,no,no,no,"-6.95449,110.41763",3.989156647148446,5.107790040579067,2.048920073909824
1702,586000000,110.36603,-7.08624,"Gunung Pati, Semarang",150,80.0,3,2,1,0,2,50229,no,no,no,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1703,589000000,110.40624,-7.00436,"Gajah Mungkur, Semarang",120,40.0,2,1,1,0,1,50233,no,no,no,"-7.00436,110.40624",2.420509337117762,4.139006735375456,3.616137597277832
1704,589000000,110.47585,-7.0089,"Pedurungan, Semarang",77,63.0,3,2,2,2,2,50193,yes,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1705,589000000,110.47585,-7.0089,"Pedurungan, Semarang",79,65.0,3,2,2,1,1,50193,yes,no,yes,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1706,589000000,110.43616,-6.98345,"Semarang Timur, Semarang",79,65.0,3,2,2,1,1,50125,yes,no,yes,"-6.98345,110.43616",1.641033943663481,6.383578825933538,2.637830349374146
1707,589000000,110.43616,-6.98345,"Semarang Timur, Semarang",80,65.0,0,2,2,0,2,50125,yes,no,no,"-6.98345,110.43616",1.641033943663481,6.383578825933538,2.637830349374146
1708,589000000,110.43616,-6.98345,"Semarang Timur, Semarang",79,65.0,3,2,1,1,1,50125,yes,no,yes,"-6.98345,110.43616",1.641033943663481,6.383578825933538,2.637830349374146
1709,589000000,110.46427,-7.06513,"Tembalang, Semarang",102,90.0,2,1,1,0,2,50277,no,no,yes,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1710,589400000,110.42781,-6.9958,"Semarang Selatan, Semarang",120,45.0,2,1,1,0,0,50241,no,no,no,"-6.9958,110.42781",0.8242231279549267,5.745976862427982,2.921728459222073
1711,590000000,110.42865,-7.08514,"Banyumanik, Semarang",119,140.0,4,2,1,0,2,50266,no,no,no,"-7.08514,110.42865",10.52166459335968,12.96234273217946,12.51767049339646
1712,590000000,110.42865,-7.08514,"Banyumanik, Semarang",84,60.0,3,2,1,0,1,50266,no,no,no,"-7.08514,110.42865",10.52166459335968,12.96234273217946,12.51767049339646
1713,590000000,110.42865,-7.08514,"Banyumanik, Semarang",84,70.0,3,2,1,0,1,50266,no,no,no,"-7.08514,110.42865",10.52166459335968,12.96234273217946,12.51767049339646
1714,590000000,110.42865,-7.08514,"Banyumanik, Semarang",111,45.0,2,1,1,0,1,50266,yes,yes,no,"-7.08514,110.42865",10.52166459335968,12.96234273217946,12.51767049339646
1715,590000000,110.40624,-7.00436,"Gajah Mungkur, Semarang",120,55.0,2,1,1,0,1,50233,no,no,no,"-7.00436,110.40624",2.420509337117762,4.139006735375456,3.616137597277832
1716,590000000,110.30158,-7.00234,"Ngaliyan, Semarang",120,45.0,2,1,1,2,2,50185,no,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1717,590000000,110.30158,-7.00234,"Ngaliyan, Semarang",120,45.0,2,1,1,0,2,50185,no,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1718,590000000,110.30158,-7.00234,"Ngaliyan, Semarang",120,40.0,1,1,1,0,1,50185,yes,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1719,590000000,110.30158,-7.00234,"Ngaliyan, Semarang",105,65.0,2,1,1,0,1,50185,no,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1720,590000000,110.30158,-7.00234,"Ngaliyan, Semarang",250,140.0,3,2,1,0,1,50185,yes,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1721,590000000,110.47585,-7.0089,"Pedurungan, Semarang",135,45.0,2,1,1,1,1,50193,no,no,no,"-7.0089,110.47585",6.204417785257691,11.24330357807216,7.838708512685186
1722,590000000,110.42781,-6.9958,"Semarang Selatan, Semarang",120,55.0,2,1,1,0,1,50241,no,no,no,"-6.9958,110.42781",0.8242231279549267,5.745976862427982,2.921728459222073
1723,590000000,110.4291879,-6.997927199999999,"Semarang Selatan, Semarang",100,103.0,5,3,2,0,0,50242,no,no,no,"-6.997927199999999,110.4291879",1.10237867598687,5.968099396769691,3.201487941687412
1724,590000000,110.46427,-7.06513,"Tembalang, Semarang",78,150.0,3,2,2,0,1,50277,yes,yes,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1725,590000000,110.46427,-7.06513,"Tembalang, Semarang",102,90.0,2,1,1,0,0,50277,no,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1726,590000000,110.46427,-7.06513,"Tembalang, Semarang",78,150.0,3,2,2,0,1,50277,yes,yes,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1727,590000000,110.46427,-7.06513,"Tembalang, Semarang",102,90.0,2,1,1,0,1,50277,yes,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1728,590000000,110.46427,-7.06513,"Tembalang, Semarang",78,150.0,3,2,2,0,1,50277,yes,yes,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1729,590000000,110.46427,-7.06513,"Tembalang, Semarang",78,150.0,3,2,2,0,1,50277,yes,yes,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1730,590000000,110.44279195368,-7.086244788,"Tembalang, Semarang",102,100.0,2,1,1,2,1,50277,yes,no,no,"-7.1706987519564,110.44279195368",20.08500349881562,22.34038079954276,22.10324981044741
1731,590000000,110.46160924866,-7.040171887677,"Tembalang, Semarang",102,100.0,2,1,1,0,0,50272,no,no,no,"-7.040171887677,110.46160924866",6.989273557359736,11.39122659175424,9.069949717569955
1732,590000000,110.46427,-7.06513,"Tembalang, Semarang",102,90.0,2,1,1,0,1,50277,yes,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1733,590000000,110.46427,-7.06513,"Tembalang, Semarang",102,90.0,2,1,1,0,1,50277,yes,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1734,590000000,110.46427,-7.06513,"Tembalang, Semarang",102,102.0,2,1,1,0,1,50277,yes,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1735,590000000,110.46427,-7.06513,"Tembalang, Semarang",78,150.0,3,2,2,0,1,50277,yes,yes,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1736,590000000,110.46427,-7.06513,"Tembalang, Semarang",102,100.0,2,1,1,0,0,50277,no,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1737,590000000,110.45397031738,-7.0421311055272,"Tembalang, Semarang",72,54.0,2,2,2,0,2,50272,no,no,yes,"-7.0421311055272,110.45397031738",6.692471503335891,10.86051763405215,8.804595105558304
1738,590000000,110.46427,-7.06513,"Tembalang, Semarang",78,150.0,3,2,1,0,1,50277,yes,yes,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1739,590000000,110.46427,-7.06513,"Tembalang, Semarang",102,90.0,2,1,1,0,1,50277,yes,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1740,590000000,110.46427,-7.06513,"Tembalang, Semarang",102,100.0,2,1,1,0,1,50277,yes,no,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1741,590000000,110.46427,-7.06513,"Tembalang, Semarang",78,150.0,3,2,2,0,1,50277,yes,yes,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1742,590000000,110.46427,-7.06513,"Tembalang, Semarang",78,150.0,3,2,2,0,1,50277,yes,yes,no,"-7.06513,110.46427",9.465292506239196,13.42038372451164,11.5818152532134
1743,592000000,110.4679176,-6.9987208,"Pedurungan, Semarang",150,45.0,2,1,1,0,0,50196,no,no,no,"-6.9987208,110.4679176",5.061164107774868,10.10921184608536,6.532034168720413
1744,592000000,110.4679176,-6.998720800000001,"Pedurungan, Semarang",150,45.0,2,1,1,0,0,50196,no,no,no,"-6.998720800000001,110.4679176",5.061164107774514,10.109211846085,6.532034168720413
1745,592000000,110.30158,-6.95449,"Pedurungan, Semarang",150,45.0,2,1,1,1,0,50115,no,no,no,"-6.2297465,106.829518",406.1713651643491,401.1232346089167,404.9055709490449
1746,592500000,110.4679176,-6.998720800000001,"Pedurungan, Semarang",150,45.0,2,1,1,1,0,50196,no,no,no,"-6.998720800000001,110.4679176",5.061164107774514,10.109211846085,6.532034168720413
1747,592500000,110.4679176,-6.998720800000001,"Pedurungan, Semarang",150,45.0,2,1,1,0,0,50196,no,no,no,"-6.998720800000001,110.4679176",5.061164107774514,10.109211846085,6.532034168720413
1748,595000000,110.45292,-6.99857,"Gayamsari, Semarang",161,100.0,2,1,1,0,0,50198,no,no,no,"-6.99857,110.45292",3.44254244962216,8.493592625986917,5.085738739783864
1749,595000000,110.36603,-7.08624,"Gunung Pati, Semarang",150,80.0,3,1,1,0,2,50229,no,no,no,"-7.08624,110.36603",12.34435006254316,11.92314511247801,13.65371520192791
1750,595000000,110.30158,-7.00234,"Ngaliyan, Semarang",120,36.0,2,1,1,0,1,50185,no,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1751,595000000,110.30158,-7.00234,"Ngaliyan, Semarang",120,45.0,2,1,1,0,1,50185,no,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1752,595000000,110.30158,-7.00234,"Ngaliyan, Semarang",120,45.0,2,1,1,0,1,50185,no,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1753,595000000,110.30158,-7.00234,"Ngaliyan, Semarang",120,45.0,2,1,1,0,2,50185,no,no,no,"-7.00234,110.30158",13.47495794397374,8.883079355300815,12.93009738658957
1754,595000000,110.302406,-7.0034581,"Ngaliyan, Semarang",120,45.0,2,1,1,1,0,50185,yes,no,no,"-7.0034581,110.302406",13.39712881220839,8.832560933314417,12.87380488691795
