,harga,longitude,latitude,kecamatan,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi,jumlah_lantai,garasi,carport,kode_pos,taman,pagar,keamanan 24 jam,jarak_simpanglima,jarak_bandara
5489,1900000000,110.42865,-7.08514,Banyumanik,148,250.0,6,3,2,0,1,50266,no,no,no,10.521664593359683,12.962342732179462
5490,1900000000,110.42865,-7.08514,Banyumanik,264,100.0,3,2,1,0,1,50266,no,no,no,10.521664593359683,12.962342732179462
5491,1900000000,110.42865,-7.08514,Banyumanik,210,190.0,3,2,1,1,1,50266,no,no,no,10.521664593359683,12.962342732179462
5492,1900000000,110.42865,-7.08514,Banyumanik,238,90.0,2,1,1,0,1,50266,no,no,no,10.521664593359683,12.962342732179462
5493,1900000000,110.42865,-7.08514,Banyumanik,230,350.0,5,4,1,0,0,50266,no,no,no,10.521664593359683,12.962342732179462
5494,1900000000,110.43109,-7.01638,Candisari,208,120.0,4,2,2,0,2,50257,yes,yes,no,3.0356957346803766,7.1169352066365965
5495,1900000000,110.45292,-6.99857,Gayamsari,200,170.0,3,2,1,0,2,50198,no,no,no,3.44254244962216,8.493592625986917
5496,1900000000,110.45292,-6.99857,Gayamsari,198,170.0,3,2,1,0,0,50198,no,no,no,3.44254244962216,8.493592625986917
5497,1900000000,110.45292,-6.99857,Gayamsari,198,170.0,3,2,1,0,2,50198,no,no,no,3.44254244962216,8.493592625986917
5498,1900000000,110.45292,-6.99857,Gayamsari,151,238.0,2,2,1,0,1,50198,no,no,no,3.44254244962216,8.493592625986917
5499,1900000000,110.45292,-6.99857,Gayamsari,194,180.0,3,2,1,0,1,50198,no,no,no,3.44254244962216,8.493592625986917
5500,1900000000,110.45292,-6.99857,Gayamsari,194,180.0,3,2,2,1,1,50198,no,no,no,3.44254244962216,8.493592625986917
5501,1900000000,110.36603,-7.08624,Gunung Pati,156,156.0,4,2,1,0,2,50229,yes,no,no,12.344350062543162,11.923145112478005
5502,1900000000,110.30158,-7.00234,Ngaliyan,253,155.0,3,3,1,1,1,50185,no,no,no,13.474957943973742,8.883079355300815
5503,1900000000,110.30158,-7.00234,Ngaliyan,253,155.0,2,2,1,0,0,50185,no,no,no,13.474957943973742,8.883079355300815
5504,1900000000,110.30158,-7.00234,Ngaliyan,253,155.0,2,2,1,0,0,50185,no,no,no,13.474957943973742,8.883079355300815
5505,1900000000,110.30158,-7.00234,Ngaliyan,253,155.0,0,0,1,0,0,50185,no,no,no,13.474957943973742,8.883079355300815
5506,1900000000,110.3852609,-6.979446900000001,Semarang Barat,190,160.0,5,3,1,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
5507,1900000000,110.38487,-6.97892,Semarang Barat,240,230.0,4,4,2,1,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5508,1900000000,110.38487,-6.97892,Semarang Barat,240,230.0,4,4,1,1,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5509,1900000000,110.38487,-6.97892,Semarang Barat,300,100.0,3,2,2,0,3,50144,no,no,no,4.384759125376058,0.6988443482035506
5510,1900000000,110.3852609,-6.979446900000001,Semarang Barat,391,325.0,6,2,1,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
5511,1900000000,110.3845018,-6.9821537,Semarang Barat,220,220.0,4,3,1,0,0,50144,no,no,no,4.336778188540699,0.7365530961525262
5512,1900000000,110.38487,-6.97892,Semarang Barat,150,100.0,3,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5513,1900000000,110.38487,-6.97892,Semarang Barat,150,100.0,3,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5514,1900000000,110.38487,-6.97892,Semarang Barat,150,100.0,3,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5515,1900000000,110.38487,-6.97892,Semarang Barat,190,190.0,5,4,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5516,1900000000,110.38487,-6.97892,Semarang Barat,277,150.0,4,3,2,2,2,50144,yes,no,yes,4.384759125376058,0.6988443482035506
5517,1900000000,110.38487,-6.97892,Semarang Barat,324,240.0,3,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5518,1900000000,110.38487,-6.97892,Semarang Barat,190,190.0,5,4,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5519,1900000000,110.3847409,-6.9820489,Semarang Barat,272,150.0,9,9,1,3,0,50144,no,no,no,4.313318978670197,0.7552535495345134
5520,1900000000,110.38487,-6.97892,Semarang Barat,226,226.0,4,2,1,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5521,1900000000,110.38487,-6.97892,Semarang Barat,300,240.0,4,3,1,1,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5522,1900000000,110.38487,-6.97892,Semarang Barat,173,150.0,6,1,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5523,1900000000,110.38487,-6.97892,Semarang Barat,200,120.0,3,3,2,2,2,50144,yes,no,no,4.384759125376058,0.6988443482035506
5524,1900000000,110.38765949738,-6.9686539186252,Semarang Barat,250,205.0,3,2,1,0,1,50144,no,no,no,4.5655257427847085,1.5368586857217448
5525,1900000000,110.38487,-6.97892,Semarang Barat,250,205.0,3,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5526,1900000000,110.3858507,-6.9794374,Semarang Barat,224,190.0,4,2,1,0,0,50144,no,no,no,4.264675782838766,0.807332286565005
5527,1900000000,110.38487,-6.97892,Semarang Barat,324,240.0,3,2,1,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5528,1900000000,110.42781,-6.9958,Semarang Selatan,180,180.0,5,2,1,0,0,50241,no,no,no,0.8242231279549267,5.745976862427982
5529,1900000000,110.42781,-6.9958,Semarang Selatan,215,126.0,4,4,1,0,0,50241,no,no,no,0.8242231279549267,5.745976862427982
5530,1900000000,110.42781,-6.9958,Semarang Selatan,197,197.0,3,2,1,0,1,50241,no,no,no,0.8242231279549267,5.745976862427982
5531,1900000000,110.42781,-6.9958,Semarang Selatan,285,225.0,3,3,1,1,2,50241,no,no,no,0.8242231279549267,5.745976862427982
5532,1900000000,110.41846,-6.97821,Semarang Tengah,126,120.0,3,1,1,0,1,50132,no,no,no,1.4117024569326748,4.411302393737038
5533,1900000000,110.41846,-6.97821,Semarang Tengah,225,100.0,3,3,2,2,2,50132,no,no,no,1.4117024569326748,4.411302393737038
5534,1900000000,110.41846,-6.97821,Semarang Tengah,126,30.0,3,1,1,0,0,50132,no,no,no,1.4117024569326748,4.411302393737038
5535,1900000000,110.4202505,-6.9805495,Semarang Tengah,170,220.0,2,2,1,0,0,50138,no,no,no,1.1042849972644746,4.610483489762216
5536,1900000000,110.41846,-6.97821,Semarang Tengah,150,250.0,3,2,1,0,1,50132,no,no,no,1.4117024569326748,4.411302393737038
5537,1900000000,110.41846,-6.97821,Semarang Tengah,348,228.0,5,2,1,0,2,50132,no,no,no,1.4117024569326748,4.411302393737038
5538,1900000000,110.43616,-6.98345,Semarang Timur,120,120.0,6,4,3,1,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
5539,1900000000,110.43616,-6.98345,Semarang Timur,180,180.0,5,2,1,0,0,50125,no,no,no,1.6410339436634809,6.3835788259335375
5540,1900000000,110.4359084,-6.983401799999999,Semarang Timur,162,200.0,3,2,1,2,0,50125,no,no,no,1.6187564607787241,6.355458716170878
5541,1900000000,110.43616,-6.98345,Semarang Timur,184,175.0,5,4,1,0,0,50125,no,no,no,1.6410339436634809,6.3835788259335375
5542,1900000000,110.43616,-6.98345,Semarang Timur,129,290.0,5,5,3,0,1,50125,no,no,yes,1.6410339436634809,6.3835788259335375
5543,1900000000,110.41763,-6.95449,Semarang Utara,190,190.0,5,4,1,0,0,50178,no,no,no,3.989156647148446,5.107790040579067
5544,1900000000,110.41763,-6.95449,Semarang Utara,144,238.0,4,3,2,0,1,50178,no,no,no,3.989156647148446,5.107790040579067
5545,1900000000,110.41763,-6.95449,Semarang Utara,190,190.0,5,4,1,0,0,50178,no,no,no,3.989156647148446,5.107790040579067
5546,1900000000,110.4168932,-6.9546246,Semarang Utara,240,240.0,3,2,1,0,0,50178,no,no,no,3.9872205848165287,5.031098491215637
5547,1900000000,110.46427,-7.06513,Tembalang,194,250.0,3,3,2,1,2,50277,no,no,no,9.465292506239196,13.420383724511643
5548,1900000000,110.46427,-7.06513,Tembalang,184,250.0,5,4,1,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
5549,1900000000,110.46427,-7.06513,Tembalang,184,175.0,5,4,1,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
5550,1900000000,110.46427,-7.06513,Tembalang,120,140.0,4,2,1,0,2,50277,yes,no,yes,9.465292506239196,13.420383724511643
5551,1900000000,110.46427,-7.06513,Tembalang,150,150.0,5,2,1,0,0,50277,no,no,no,9.465292506239196,13.420383724511643
5552,1900000000,110.46427,-7.06513,Tembalang,165,80.0,3,2,2,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
5553,1900000000,110.46427,-7.06513,Tembalang,150,120.0,3,2,1,0,1,50277,no,no,no,9.465292506239196,13.420383724511643
5554,1900000000,110.34772,-6.97254,Tugu,200,345.0,5,5,3,1,1,50277,no,no,no,8.535291681700354,3.484404025156575
5555,1920000000,110.30158,-7.00234,Ngaliyan,232,115.0,4,3,2,0,2,50185,yes,no,no,13.474957943973742,8.883079355300815
5556,1920000000,110.38487,-6.97892,Semarang Barat,220,180.0,4,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5557,1925000000,110.3852609,-6.9794469,Semarang Barat,218,190.0,3,2,1,1,0,50144,no,no,no,4.327021902977773,0.7422573409960076
5558,1943000000,110.3918736,-6.95449,Ngaliyan,180,110.0,3,3,1,0,0,50178,no,no,no,5.907205302165458,3.8806432018049737
5559,1950000000,110.30158,-7.00234,Ngaliyan,199,200.0,4,4,1,0,0,50185,no,no,no,13.474957943973742,8.883079355300815
5560,1950000000,110.302406,-7.0034581,Ngaliyan,232,115.0,3,3,1,0,0,50185,no,no,no,13.397128812208388,8.832560933314417
5561,1950000000,110.302406,-7.0034581,Ngaliyan,171,115.0,3,3,1,0,0,50185,no,no,no,13.397128812208388,8.832560933314417
5562,1950000000,110.30158,-7.00234,Ngaliyan,200,250.0,16,16,1,0,2,50185,no,no,no,13.474957943973742,8.883079355300815
5563,1950000000,110.30158,-7.00234,Ngaliyan,232,115.0,3,3,2,0,2,50185,no,no,no,13.474957943973742,8.883079355300815
5564,1950000000,110.30158,-7.00234,Ngaliyan,200,250.0,16,16,2,0,3,50185,no,no,no,13.474957943973742,8.883079355300815
5565,1950000000,110.47585,-7.0089,Pedurungan,257,300.0,5,3,1,0,3,50193,no,yes,no,6.204417785257691,11.243303578072164
5566,1950000000,110.3852609,-6.979446900000001,Semarang Barat,96,115.0,3,2,2,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
5567,1950000000,110.38487,-6.97892,Semarang Barat,198,220.0,6,4,3,1,1,50144,yes,no,no,4.384759125376058,0.6988443482035506
5568,1950000000,110.38487,-6.97892,Semarang Barat,232,115.0,4,3,2,0,3,50144,yes,no,no,4.384759125376058,0.6988443482035506
5569,1950000000,110.38487,-6.97892,Semarang Barat,193,200.0,4,4,2,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5570,1950000000,110.38487,-6.97892,Semarang Barat,197,200.0,4,4,2,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5571,1950000000,110.38487,-6.97892,Semarang Barat,193,200.0,3,1,2,0,2,50144,no,no,no,4.384759125376058,0.6988443482035506
5572,1950000000,110.3852609,-6.9794469,Semarang Barat,180,185.0,3,3,2,0,0,50144,no,no,no,4.327021902977773,0.7422573409960076
5573,1950000000,110.38487,-6.97892,Semarang Barat,150,200.0,3,1,1,1,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5574,1950000000,110.38487,-6.97892,Semarang Barat,198,220.0,6,4,3,1,1,50144,yes,no,no,4.384759125376058,0.6988443482035506
5575,1950000000,110.38487,-6.97892,Semarang Barat,198,220.0,6,4,3,1,1,50144,yes,no,no,4.384759125376058,0.6988443482035506
5576,1950000000,110.3880756,-7.0053189,Semarang Barat,96,108.0,3,2,2,0,0,50236,no,no,no,4.198773972917739,3.0789799644754776
5577,1950000000,110.38487,-6.97892,Semarang Barat,198,220.0,6,4,3,1,1,50144,yes,no,no,4.384759125376058,0.6988443482035506
5578,1950000000,110.38487,-6.97892,Semarang Barat,198,220.0,6,4,3,1,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5579,1950000000,110.428223,-6.996221,Semarang Selatan,210,140.0,3,2,2,0,0,50241,no,no,no,0.8893067933946937,5.804195536040561
5580,1950000000,110.428223,-6.996220999999999,Semarang Selatan,265,200.0,4,2,1,0,0,50241,no,no,no,0.8893067933943404,5.804195536040916
5581,1950000000,110.42781,-6.9958,Semarang Selatan,329,250.0,3,2,1,2,1,50241,no,no,no,0.8242231279549267,5.745976862427982
5582,1950000000,110.41846,-6.97821,Semarang Tengah,144,150.0,4,2,1,0,1,50132,no,no,no,1.4117024569326748,4.411302393737038
5583,1950000000,110.4202505,-6.9805495,Semarang Tengah,154,160.0,5,2,2,1,0,50138,no,no,no,1.1042849972644746,4.610483489762216
5584,1975000000,110.38487,-6.97892,Semarang Barat,354,237.0,3,3,2,1,2,50144,no,no,no,4.384759125376058,0.6988443482035506
5585,1976000000,110.40624,-7.00436,Gajah Mungkur,200,84.0,4,4,2,3,2,50233,no,no,no,2.420509337117762,4.139006735375456
5586,2000000000,110.4201862,-7.072063300000001,Banyumanik,154,185.0,0,0,2,0,0,50268,no,no,no,9.061469456198225,11.257662607401484
5587,2000000000,110.42865,-7.08514,Banyumanik,140,200.0,4,2,2,0,0,50266,no,no,no,10.521664593359683,12.962342732179462
5588,2000000000,110.42865,-7.08514,Banyumanik,435,300.0,6,3,1,0,0,50266,no,no,no,10.521664593359683,12.962342732179462
5589,2000000000,110.42865,-7.08514,Banyumanik,187,100.0,3,3,1,0,1,50266,no,no,no,10.521664593359683,12.962342732179462
5590,2000000000,110.4195862,-7.0760228,Banyumanik,160,120.0,3,2,1,0,0,50266,no,no,no,9.501461800562288,11.63268531291011
5591,2000000000,110.429392,-7.07201,Banyumanik,216,200.0,6,5,2,3,0,50268,no,no,no,9.078744282360669,11.704993075938074
5592,2000000000,110.4312176,-7.0165041,Candisari,346,250.0,5,3,1,0,0,50257,no,no,no,3.053006270234631,7.136375051521171
5593,2000000000,110.43109,-7.01638,Candisari,286,286.0,6,2,1,3,0,50257,no,no,no,3.0356957346803766,7.1169352066365965
5594,2000000000,110.43109,-7.01638,Candisari,283,177.0,3,2,1,0,0,50257,no,no,no,3.0356957346803766,7.1169352066365965
5595,2000000000,110.43109,-7.01638,Candisari,286,286.0,6,2,1,3,0,50257,no,no,no,3.0356957346803766,7.1169352066365965
5596,2000000000,110.43109,-7.01638,Candisari,220,126.0,3,1,1,1,0,50257,no,no,no,3.0356957346803766,7.1169352066365965
5597,2000000000,110.43109,-7.01638,Candisari,245,325.0,4,4,1,1,1,50257,no,no,no,3.0356957346803766,7.1169352066365965
5598,2000000000,110.40624,-7.00436,Gajah Mungkur,200,84.0,4,4,2,3,2,50233,no,no,no,2.420509337117762,4.139006735375456
5599,2000000000,110.40624,-7.00436,Gajah Mungkur,207,200.0,4,4,1,0,0,50233,no,no,no,2.420509337117762,4.139006735375456
5600,2000000000,110.4058591,-7.0044694,Gajah Mungkur,97,207.0,3,1,2,0,0,50233,no,no,no,2.460465664113285,4.11621040675741
5601,2000000000,110.4058591,-7.0044694,Gajah Mungkur,95,150.0,3,2,2,0,0,50233,no,no,no,2.460465664113285,4.11621040675741
5602,2000000000,110.40624,-7.00436,Gajah Mungkur,207,200.0,4,4,1,0,0,50233,no,no,no,2.420509337117762,4.139006735375456
5603,2000000000,110.45292,-6.99857,Gayamsari,325,245.0,4,4,2,1,0,50198,no,no,no,3.44254244962216,8.493592625986917
5604,2000000000,110.45292,-6.99857,Gayamsari,245,325.0,4,4,2,1,1,50198,no,no,no,3.44254244962216,8.493592625986917
5605,2000000000,110.45292,-6.99857,Gayamsari,245,325.0,4,4,2,1,0,50198,no,no,no,3.44254244962216,8.493592625986917
5606,2000000000,110.45292,-6.99857,Gayamsari,325,245.0,4,4,2,1,1,50198,no,no,no,3.44254244962216,8.493592625986917
5607,2000000000,110.45292,-6.99857,Gayamsari,245,325.0,3,3,2,2,2,50198,no,no,no,3.44254244962216,8.493592625986917
5608,2000000000,110.45292,-6.99857,Gayamsari,245,325.0,4,4,2,1,1,50198,no,no,no,3.44254244962216,8.493592625986917
5609,2000000000,110.45292,-6.99857,Gayamsari,245,325.0,3,3,2,2,2,50198,no,no,no,3.44254244962216,8.493592625986917
5610,2000000000,110.45292,-6.99857,Gayamsari,194,180.0,3,2,1,1,2,50198,no,no,no,3.44254244962216,8.493592625986917
5611,2000000000,110.45292,-6.99857,Gayamsari,245,325.0,4,4,2,1,1,50198,no,no,no,3.44254244962216,8.493592625986917
5612,2000000000,110.302406,-7.0034581,Ngaliyan,188,183.0,4,2,2,0,0,50185,no,no,no,13.397128812208388,8.832560933314417
5613,2000000000,110.3189662,-6.9901702,Ngaliyan,188,183.0,3,3,2,0,0,50185,no,no,yes,11.486638714681964,6.695687178926667
5614,2000000000,110.30158,-7.00234,Ngaliyan,180,148.0,3,3,1,0,0,50185,yes,no,no,13.474957943973742,8.883079355300815
5615,2000000000,110.30158,-7.00234,Ngaliyan,286,380.0,4,2,2,1,2,50185,no,no,no,13.474957943973742,8.883079355300815
5616,2000000000,110.30158,-7.00234,Ngaliyan,150,140.0,17,4,1,0,0,50185,no,no,no,13.474957943973742,8.883079355300815
5617,2000000000,110.3025123,-7.003455199999999,Ngaliyan,235,200.0,3,2,1,0,0,50185,no,no,yes,13.385418847245484,8.82127512397856
5618,2000000000,110.30158,-7.00234,Ngaliyan,300,450.0,5,2,2,1,1,50185,no,no,no,13.474957943973742,8.883079355300815
5619,2000000000,110.302406,-7.0034581,Ngaliyan,330,300.0,7,3,1,0,0,50185,no,no,no,13.397128812208388,8.832560933314417
5620,2000000000,110.3353859,-7.0012126,Ngaliyan,253,155.0,3,1,1,1,0,50189,no,no,no,9.748951092726356,5.357134437977917
5621,2000000000,110.3202822000001,-6.989516099999999,Ngaliyan,180,140.0,3,2,1,0,0,50185,no,no,no,11.34146380413475,6.539693938467552
5622,2000000000,110.302406,-7.0034581,Ngaliyan,253,155.0,3,1,1,0,0,50185,no,no,no,13.397128812208388,8.832560933314417
5623,2000000000,110.47585,-7.0089,Pedurungan,240,200.0,4,4,2,0,2,50193,no,no,no,6.204417785257691,11.243303578072164
5624,2000000000,110.47585,-7.0089,Pedurungan,245,325.0,4,4,2,1,1,50193,no,no,no,6.204417785257691,11.243303578072164
5625,2000000000,110.47585,-7.0089,Pedurungan,245,325.0,3,3,2,1,1,50193,no,no,no,6.204417785257691,11.243303578072164
5626,2000000000,110.47585,-7.0089,Pedurungan,245,325.0,4,4,2,1,0,50193,no,no,no,6.204417785257691,11.243303578072164
5627,2000000000,110.38487,-6.97892,Semarang Barat,170,160.0,3,1,1,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5628,2000000000,110.38487,-6.97892,Semarang Barat,277,90.0,3,2,1,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5629,2000000000,110.3852609,-6.9794469,Semarang Barat,240,90.0,3,3,1,1,0,50144,yes,no,no,4.327021902977773,0.7422573409960076
5630,2000000000,110.38487,-6.97892,Semarang Barat,258,150.0,2,2,1,2,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5631,2000000000,110.38487,-6.97892,Semarang Barat,230,220.0,8,4,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5632,2000000000,110.3852609,-6.979446900000001,Semarang Barat,410,118.0,4,3,1,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
5633,2000000000,110.3852609,-6.9794469,Semarang Barat,193,140.0,5,2,1,0,0,50144,no,no,no,4.327021902977773,0.7422573409960076
5634,2000000000,110.3845018,-6.9821537,Semarang Barat,241,220.0,4,2,2,1,0,50144,no,no,no,4.336778188540699,0.7365530961525262
5635,2000000000,110.3845018,-6.9821537,Semarang Barat,240,178.0,3,3,1,2,0,50144,yes,no,no,4.336778188540699,0.7365530961525262
5636,2000000000,110.38487,-6.97892,Semarang Barat,200,120.0,3,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5637,2000000000,110.38487,-6.97892,Semarang Barat,300,240.0,5,3,1,3,3,50144,no,no,no,4.384759125376058,0.6988443482035506
5638,2000000000,110.38487,-6.97892,Semarang Barat,162,150.0,3,2,1,0,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5639,2000000000,110.38487,-6.97892,Semarang Barat,200,120.0,3,2,1,1,1,50144,no,no,no,4.384759125376058,0.6988443482035506
5640,2000000000,110.3852609,-6.979446900000001,Semarang Barat,198,190.0,4,4,3,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
5641,2000000000,110.38487,-6.97892,Semarang Barat,200,108.0,3,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5642,2000000000,110.38487,-6.97892,Semarang Barat,233,180.0,5,2,1,0,0,50144,no,no,no,4.384759125376058,0.6988443482035506
5643,2000000000,110.3852609,-6.979446900000001,Semarang Barat,193,140.0,5,2,1,0,0,50144,no,no,no,4.3270219029788315,0.7422573409963604
5644,2000000000,110.3852609,-6.9794469,Semarang Barat,228,456.0,6,1,2,0,0,50144,no,no,no,4.327021902977773,0.7422573409960076
5645,2000000000,110.42781,-6.9958,Semarang Selatan,144,100.0,3,2,1,0,2,50241,no,no,no,0.8242231279549267,5.745976862427982
5646,2000000000,110.428223,-6.996221,Semarang Selatan,96,100.0,2,2,2,0,0,50241,no,no,no,0.8893067933946937,5.804195536040561
5647,2000000000,110.428223,-6.996220999999999,Semarang Selatan,251,240.0,3,2,1,0,0,50241,no,no,no,0.8893067933943404,5.804195536040916
5648,2000000000,110.42781,-6.9958,Semarang Selatan,158,315.0,12,12,2,1,3,50241,no,no,no,0.8242231279549267,5.745976862427982
5649,2000000000,110.4241192804,-7.0449956008086,Semarang Selatan,153,100.0,3,2,1,0,1,50269,no,no,no,6.0644365539912775,8.8526892188532
5650,2000000000,110.30158,-6.95449,Semarang Selatan,471,280.0,3,2,1,0,0,50115,no,no,no,13.474957943973742,13.420383724511643
5651,2000000000,110.42781,-6.9958,Semarang Selatan,234,150.0,5,3,2,0,1,50241,no,no,no,0.8242231279549267,5.745976862427982
5652,2000000000,110.42781,-6.9958,Semarang Selatan,267,160.0,2,1,1,0,0,50241,no,no,no,0.8242231279549267,5.745976862427982
5653,2000000000,110.428223,-6.996220999999999,Semarang Selatan,200,180.0,3,2,1,0,0,50241,no,no,no,0.8893067933943404,5.804195536040916
5654,2000000000,110.428223,-6.996220999999999,Semarang Selatan,180,360.0,4,4,2,0,0,50241,no,no,no,0.8893067933943404,5.804195536040916
5655,2000000000,110.4183812,-6.9782914,Semarang Tengah,88,160.0,3,2,2,0,0,50132,no,no,no,1.4063518618838033,4.402392552732064
5656,2000000000,110.41846,-6.97821,Semarang Tengah,173,190.0,2,1,1,0,0,50132,no,no,no,1.4117024569326748,4.411302393737038
5657,2000000000,110.41846,-6.97821,Semarang Tengah,173,190.0,2,1,1,0,0,50132,no,no,no,1.4117024569326748,4.411302393737038
5658,2000000000,110.41846,-6.97821,Semarang Tengah,170,190.0,2,1,1,0,0,50132,no,no,no,1.4117024569326748,4.411302393737038
5659,2000000000,110.4183963,-6.9783259,Semarang Tengah,173,190.0,2,1,1,0,0,50132,no,no,no,1.402192321818383,4.403979464366854
5660,2000000000,110.41846,-6.97821,Semarang Tengah,136,120.0,2,1,1,0,0,50132,no,no,no,1.4117024569326748,4.411302393737038
5661,2000000000,110.42166,-7.01505,Semarang Tengah,170,220.0,2,2,2,0,0,50234,no,no,no,2.75479776272661,6.200716822896666
5662,2000000000,110.41846,-6.97821,Semarang Tengah,245,325.0,4,4,2,1,1,50132,no,no,no,1.4117024569326748,4.411302393737038
5663,2000000000,110.418393,-6.978318499999999,Semarang Tengah,126,120.0,3,1,1,0,0,50132,no,no,no,1.403086920018455,4.403632043136984
5664,2000000000,110.4183812,-6.9782914,Semarang Tengah,100,100.0,3,1,1,0,0,50132,no,no,no,1.4063518618838033,4.402392552732064
5665,2000000000,110.41846,-6.97821,Semarang Tengah,90,160.0,4,2,1,0,0,50132,no,no,no,1.4117024569326748,4.411302393737038
5666,2000000000,110.41846,-6.97821,Semarang Tengah,150,150.0,6,2,1,0,1,50132,no,no,no,1.4117024569326748,4.411302393737038
5667,2000000000,110.30158,-6.95449,Semarang Tengah,100,150.0,3,1,1,1,0,50115,no,no,no,13.474957943973742,13.420383724511643
5668,2000000000,110.41846,-6.97821,Semarang Tengah,245,325.0,4,3,2,1,2,50132,no,no,no,1.4117024569326748,4.411302393737038
5669,2000000000,110.4202505,-6.9805495,Semarang Tengah,100,150.0,3,1,1,0,0,50138,no,no,no,1.1042849972644746,4.610483489762216
5670,2000000000,110.4246436,-6.984329499999999,Semarang Tengah,100,150.0,3,1,2,0,0,50135,yes,no,no,0.8242231279549267,5.125366783587527
5671,2000000000,110.41846,-6.97821,Semarang Tengah,86,172.0,2,2,2,0,0,50132,no,no,no,1.4117024569326748,4.411302393737038
5672,2000000000,110.41846,-6.97821,Semarang Tengah,264,250.0,10,4,1,0,0,50132,no,no,no,1.4117024569326748,4.411302393737038
5673,2000000000,110.418393,-6.978318499999999,Semarang Tengah,98,120.0,3,1,1,0,0,50132,no,no,no,1.403086920018455,4.403632043136984
5674,2000000000,110.41846,-6.97821,Semarang Tengah,170,350.0,8,7,3,0,3,50132,no,no,no,1.4117024569326748,4.411302393737038
5675,2000000000,110.43616,-6.98345,Semarang Timur,245,325.0,4,4,2,1,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
5676,2000000000,110.43616,-6.98345,Semarang Timur,245,325.0,4,4,2,1,2,50125,no,no,no,1.6410339436634809,6.3835788259335375
5677,2000000000,110.43616,-6.98345,Semarang Timur,245,325.0,4,4,2,1,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
5678,2000000000,110.43616,-6.98345,Semarang Timur,245,325.0,4,4,2,1,2,50125,no,no,no,1.6410339436634809,6.3835788259335375
5679,2000000000,110.43616,-6.98345,Semarang Timur,182,250.0,3,1,2,1,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
5680,2000000000,110.43616,-6.98345,Semarang Timur,245,328.0,4,4,2,1,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
5681,2000000000,110.43616,-6.98345,Semarang Timur,325,245.0,4,4,2,1,2,50125,no,no,no,1.6410339436634809,6.3835788259335375
5682,2000000000,110.43616,-6.98345,Semarang Timur,245,325.0,4,4,2,1,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
5683,2000000000,110.43616,-6.98345,Semarang Timur,245,325.0,4,4,1,1,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
5684,2000000000,110.43616,-6.98345,Semarang Timur,245,325.0,4,4,2,1,0,50125,no,no,no,1.6410339436634809,6.3835788259335375
5685,2000000000,110.4359084,-6.983401799999999,Semarang Timur,205,160.0,3,1,1,0,0,50125,no,no,no,1.6187564607787241,6.355458716170878
5686,2000000000,110.43616,-6.98345,Semarang Timur,348,348.0,2,1,1,0,0,50125,no,no,no,1.6410339436634809,6.3835788259335375
5687,2000000000,110.43616,-6.98345,Semarang Timur,245,325.0,4,4,2,1,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
5688,2000000000,110.43616,-6.98345,Semarang Timur,245,325.0,4,4,2,1,1,50125,no,no,no,1.6410339436634809,6.3835788259335375
